device,VIN,data_collector,elapsed_time_s,voltage_control_module,engine_load,coolant_temperature,intake_manifold_absolut_pressure,rpm,speed,acceleration_x,acceleration_y,acceleration_z,magnitude,fuel_pressure,timing_advance,intake_air_temperature,mass_air_flow,throttle_position,fuel_level,engine_oil_temperature,radar_area,cloud_quantity,teda_time,teda_flag,fuel_model_prediction,air_fuel_ratio,other_info,city_road_label,city_road_prob,coolant_temp,distance_traveled_with_MIL_on,driver_behaviour_label,fuel_model_prediction_prob,fuel_rail_gauge_pressure,long_term_fuel_trim_bank_1,runtime_since_engine_start,short_term_fuel_trim_bank_1,fuel_type
,PSEUDO-POLO,App2Car,84.000,,25.0,,100.0,1500.0,40.0,1.6950948238372805,2.3271639347076416,9.057265281677246,9.503846212112226,,6.5,52.0,,25.0,63.14,,1403.2,,,0,Gasolina,,,0.0,0.8666666666666667,87.0,0.0,1.0,0.9,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,84.999,,25.0,,100.0,1500.0,40.0,2.2673089504241943,1.7166426181793213,9.74679470062256,10.153204355833047,,18.5,52.0,,22.0,63.14,,1307.84,,,0,Gasolina,,,0.0,0.8333333333333334,87.0,0.0,1.0,0.83,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,86.000,,26.0,,100.0,1500.0,40.0,1.2186486721038818,2.873042106628418,8.537723541259766,9.090225453720144,,12.5,51.0,,22.0,63.14,,1328.275,,,0,Gasolina,,,0.0,0.9,87.0,0.0,1.0,0.9,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,87.000,,36.0,,100.0,1500.0,40.0,4.819528102874756,0.6440402865409851,9.639056205749512,10.79601980188465,,12.0,51.0,,28.0,63.14,,840.24,,,0,Gasolina,,,0.0,1.0,87.0,0.0,1.0,0.9,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,88.000,,35.0,,100.0,1500.0,40.0,4.592078685760498,0.7445967197418213,9.938331604003906,10.97324227393203,,12.0,52.0,,28.0,63.14,,1731.23,,,0,Gasolina,,,0.0,1.0,87.0,0.0,2.0,0.87,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,89.000,,31.0,,100.0,1500.0,40.0,4.575319290161133,0.4620809257030487,8.796297073364258,9.925820247802989,,14.0,52.0,,26.0,63.14,,1570.1,,,0,Gasolina,,,0.0,0.9666666666666668,87.0,0.0,2.0,0.9,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,90.000,,31.0,,100.0,1500.0,40.0,3.667917013168335,1.7190368175506592,8.317456245422363,9.251420495799543,,13.5,51.0,,26.0,63.14,,1570.1,,,0,Gasolina,,,0.0,1.0,87.0,0.0,2.0,0.9,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,91.001,,31.0,,100.0,1500.0,40.0,3.584120035171509,1.0534487962722778,9.255983352661133,9.981427684335811,,13.5,51.0,,26.0,63.14,,1570.1,,,0,Gasolina,,,0.0,1.0,87.0,0.0,2.0,0.9,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,91.999,,31.0,,100.0,1500.0,40.0,3.1938650608062744,1.7262194156646729,8.71728801727295,9.4430777754791,,13.5,51.0,,26.0,63.14,,1570.1,,,0,Gasolina,,,0.0,1.0,87.0,0.0,2.0,0.9,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,92.999,,31.0,,100.0,1500.0,40.0,4.029441356658936,0.6153098344802856,9.150638580322266,10.017444298165268,,14.0,51.0,,26.0,63.14,,1570.1,,,0,Gasolina,,,0.0,0.9666666666666668,87.0,0.0,2.0,0.9,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,94.000,,29.0,,100.0,1500.0,40.0,3.224989652633667,0.6919242739677429,9.765948295593262,10.307912668076934,,14.0,51.0,,25.0,63.14,,1522.14,,,0,Gasolina,,,0.0,0.9333333333333332,87.0,0.0,2.0,0.9,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,95.000,,9.0,,100.0,1500.0,40.0,1.9800047874450684,-0.6177040338516235,9.732429504394531,9.950987955462068,,2.0,51.0,,16.0,63.14,,869.015,,,0,Gasolina,,,0.0,0.9333333333333332,87.0,0.0,1.0,0.87,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,96.000,,12.0,,100.0,1500.0,40.0,0.2825157940387726,1.0797849893569946,10.031704902648926,10.09360461138401,,-4.0,51.0,,17.0,63.14,,433.5,,,0,Gasolina,,,0.0,0.7666666666666667,87.0,0.0,0.0,0.73,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,96.999,,27.0,,100.0,1500.0,40.0,0.2657563984394073,3.7876269817352295,9.24640655517578,9.995637988626733,,12.5,51.0,,24.0,63.14,,1406.79,,,0,Gasolina,,,0.0,0.8333333333333334,87.0,0.0,1.0,0.73,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,98.000,,27.0,,100.0,1500.0,40.0,-3.4620156288146973,4.944026470184326,7.951143741607666,9.982466466347246,,1.5,51.0,,18.0,63.14,,1274.675,,,0,Gasolina,,,0.0,0.9666666666666668,87.0,0.0,1.0,0.7,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,99.000,,16.0,,100.0,1500.0,40.0,-1.417367458343506,4.266467571258545,8.346187591552734,9.480006506430296,,-3.0,51.0,,18.0,63.14,,1037.4,,,0,Gasolina,,,0.0,0.7666666666666667,87.0,0.0,1.0,0.6,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,100.000,,8.0,,100.0,1500.0,40.0,-1.7980455160140991,3.442862033843994,8.161833763122559,9.038904637100126,,-3.0,51.0,,15.0,63.14,,686.4350000000001,,,0,Gasolina,,,0.0,0.9333333333333332,87.0,0.0,0.0,0.53,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,101.000,,7.0,,100.0,1500.0,40.0,-1.594538331031799,3.531447410583496,9.07641887664795,9.868893196666876,,-9.0,,,14.0,63.14,,650.245,,,0,Etanol,,,0.0,0.9333333333333332,87.0,0.0,0.0,0.67,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,102.000,,7.0,,100.0,1500.0,40.0,-2.389413356781006,3.3231520652771,9.469067573547363,10.31580712067287,,-7.5,51.0,,14.0,63.14,,650.245,,,0,Etanol,,,0.0,0.9333333333333332,87.0,0.0,0.0,0.63,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,103.000,,,,100.0,1500.0,40.0,-1.900996208190918,3.335123062133789,8.875306129455566,9.669947844465575,,-4.5,52.0,,14.0,63.14,,486.36,,,0,Etanol,,,0.0,0.8666666666666667,87.0,0.0,0.0,0.63,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,104.000,,7.0,,100.0,1500.0,40.0,-1.6855180263519287,2.932897090911865,9.943120002746582,10.502784952195098,,,52.0,,14.0,63.14,,527.2,,,0,Etanol,,,0.0,0.9,87.0,0.0,0.0,0.63,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,105.009,,7.0,,100.0,1500.0,40.0,-2.559401512145996,2.6455929279327397,9.579200744628906,10.262104313765375,,,52.0,,14.0,63.14,,527.2,,,0,Etanol,,,0.0,0.9333333333333332,87.0,0.0,0.0,0.63,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,106.000,,6.0,,100.0,1500.0,40.0,-1.6184803247451782,3.045424461364746,9.378087997436523,9.99212806158573,,-10.0,52.0,,14.0,63.14,,483.99000000000007,,,0,Etanol,,,0.0,0.9,87.0,0.0,0.0,0.77,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,107.000,,9.0,,100.0,1500.0,40.0,-2.1499931812286377,3.220201253890991,9.75637149810791,10.496616197803135,,-4.5,52.0,,15.0,63.14,,366.415,,,0,Etanol,,,0.0,0.8666666666666667,87.0,0.0,0.0,0.83,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,108.002,,21.0,,100.0,1500.0,40.0,-1.1324573755264282,2.894589900970459,7.999027729034424,8.581698841840465,,-4.5,52.0,,14.0,63.14,,434.38000000000005,,,0,Etanol,,,0.0,0.6333333333333333,87.0,0.0,0.0,0.93,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,109.000,,32.0,,100.0,1500.0,40.0,-1.3000515699386597,3.4620156288146973,9.366117477416992,10.069748899522432,,-1.5,52.0,,25.0,63.14,,971.18,,,0,Gasolina,,,0.0,0.8666666666666667,87.0,0.0,1.0,0.57,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,109.999,,31.0,,100.0,1500.0,40.0,-1.0534487962722778,3.35667085647583,9.21288776397705,9.861759201923345,,12.5,52.0,,25.0,63.14,,1110.46,,,0,Gasolina,,,0.0,1.0,87.0,0.0,1.0,0.67,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,111.000,,25.0,,100.0,1500.0,40.0,-1.5442601442337036,3.313575267791748,9.198522567749023,9.898350260410972,,15.0,52.0,,24.0,63.14,,588.0,,,0,Gasolina,,,0.0,0.7333333333333333,87.0,0.0,0.0,0.8,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,112.002,,25.0,,100.0,1500.0,40.0,-2.070984363555908,3.251325845718384,9.210494041442873,9.98465304738147,,18.5,52.0,,23.0,63.14,,1166.1,,,0,Gasolina,,,0.0,0.8666666666666667,87.0,0.0,1.0,0.73,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,113.000,,22.0,,100.0,1500.0,40.0,-0.4740519225597381,2.4612393379211426,9.466673851013184,9.792871800716574,,-12.0,52.0,,23.0,63.14,,1098.825,,,0,Gasolina,,,0.0,0.7333333333333333,87.0,0.0,1.0,0.7,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,114.000,,16.0,,100.0,1500.0,40.0,-1.3096283674240112,3.050212860107422,9.272743225097656,9.848994459909136,,-10.5,52.0,,18.0,63.14,,697.6200000000001,,,0,Gasolina,,,0.0,0.7,87.0,0.0,0.0,0.7,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,115.000,,15.0,,100.0,1500.0,40.0,-1.6615760326385498,2.6192567348480225,9.196128845214844,9.70515978709666,,-10.5,52.0,,,63.14,,0.0,,,0,Gasolina,,,0.0,0.8,87.0,0.0,0.0,0.53,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,116.000,,20.0,,100.0,1500.0,40.0,-3.205836057662964,3.766079187393189,9.074024200439451,10.334343349458107,,4.5,52.0,,19.0,63.14,,805.315,,,0,Gasolina,,,0.0,0.8333333333333334,87.0,0.0,0.0,0.5,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,117.000,,26.0,,100.0,1500.0,40.0,-0.9385270476341248,2.4396915435791016,9.162610054016112,9.52818717537126,,10.5,52.0,,22.0,63.14,,999.9,,,0,Gasolina,,,0.0,0.9333333333333332,87.0,0.0,1.0,0.6,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,118.001,,29.0,,100.0,1500.0,40.0,-1.2401964664459229,3.138798475265503,9.119514465332031,9.72397486767187,,14.0,52.0,,24.0,63.14,,1179.6,,,0,Gasolina,,,0.0,1.0,87.0,0.0,1.0,0.73,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,118.999,,29.0,,100.0,1500.0,40.0,-1.3072341680526731,2.7916390895843506,8.544905662536621,9.08391560717459,,12.5,52.0,,25.0,63.14,,1258.6,,,0,Gasolina,,,0.0,1.0,87.0,0.0,1.0,0.77,15230.0,3.91,943.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,120.000,,30.0,,100.0,1500.0,40.0,-0.8858546018600464,2.6384103298187256,8.585607528686523,9.02544204351064,,12.5,52.0,,25.0,63.14,,1278.9,,,0,Gasolina,,,0.0,1.0,87.0,0.0,1.0,0.77,15230.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,121.000,,30.0,,100.0,1500.0,40.0,-1.723825216293335,2.913743495941162,8.71489429473877,9.349377364559553,,13.5,52.0,,25.0,61.18,,1278.9,,,0,Gasolina,,,0.0,0.9666666666666668,87.0,0.0,1.0,0.8,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,122.000,,29.0,,100.0,1500.0,40.0,-1.2497732639312744,2.382230758666992,9.150638580322266,9.53787937785223,,13.5,52.0,,24.0,61.18,,1346.475,,,0,Gasolina,,,0.0,0.9666666666666668,87.0,0.0,1.0,0.87,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,123.000,,27.0,,100.0,1500.0,40.0,-2.6791117191314697,2.43011474609375,9.715670585632324,10.367128445779526,,15.0,52.0,,24.0,61.18,,1371.1750000000002,,,0,Gasolina,,,0.0,0.9333333333333332,87.0,0.0,1.0,0.87,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,124.000,,28.0,,100.0,1500.0,40.0,-0.9241618514060974,2.590526342391968,8.757989883422852,9.179721600155316,,-1.0,52.0,,23.0,61.18,,1427.32,,,0,Gasolina,,,0.0,0.8666666666666667,87.0,0.0,2.0,0.8,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,125.000,,19.0,,100.0,1500.0,40.0,-1.115697979927063,2.269703149795532,8.999804496765137,9.348412450817468,,12.0,52.0,,21.0,61.18,,1074.9,,,0,Gasolina,,,0.0,0.8666666666666667,87.0,0.0,1.0,0.8,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,126.000,,19.0,,100.0,1500.0,40.0,-0.7972691655158997,2.1164743900299072,9.418789863586426,9.686521793726234,,17.0,52.0,,18.0,61.18,,997.35,,,0,Gasolina,,,0.0,0.8666666666666667,87.0,0.0,1.0,0.53,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,127.000,,14.0,,100.0,1500.0,40.0,-1.874659895896912,2.580949544906616,8.597578048706055,9.170277999179202,,18.0,52.0,,18.0,61.18,,915.6,,,0,Gasolina,,,0.0,0.9,87.0,0.0,1.0,0.5,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,127.999,,14.0,,100.0,1500.0,40.0,-2.1045033931732178,2.669534921646118,9.80904483795166,10.381363680302885,,18.0,52.0,,18.0,61.18,,915.6,,,0,Gasolina,,,0.0,0.9,87.0,0.0,1.0,0.5,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,129.000,,14.0,,100.0,1500.0,40.0,-1.0678139925003052,3.421314239501953,9.26795482635498,9.93683070759258,,18.0,52.0,,18.0,61.18,,915.6,,,0,Gasolina,,,0.0,0.9,87.0,0.0,1.0,0.67,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,130.000,,27.0,,100.0,1500.0,40.0,-1.359906554222107,0.3902548849582672,9.258378028869627,9.36585332134269,,12.5,52.0,,22.0,61.18,,1267.185,,,0,Gasolina,,,0.0,0.9333333333333332,87.0,0.0,1.0,0.8,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,131.000,,28.0,,100.0,1500.0,40.0,-2.367865562438965,1.0845733880996704,9.160215377807615,9.523267954005156,,11.0,52.0,,24.0,61.18,,1362.1999999999998,,,0,Gasolina,,,0.0,1.0,87.0,0.0,1.0,0.87,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,132.001,,28.0,,100.0,1500.0,40.0,-2.233790159225464,0.8331822156906128,10.050858497619627,10.329751575869013,,13.5,52.0,,24.0,61.18,,1393.02,,,0,Gasolina,,,0.0,1.0,87.0,0.0,1.0,0.8,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,133.000,,29.0,,100.0,1500.0,40.0,-2.360682964324951,0.9959878921508788,9.368511199951172,9.71255980897805,,13.5,52.0,,24.0,61.18,,1412.64,,,0,Gasolina,,,0.0,1.0,87.0,0.0,1.0,0.77,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,134.000,,27.0,,100.0,1500.0,40.0,-1.3742717504501345,0.9026140570640564,9.366117477416992,9.509337073680316,,13.5,52.0,,24.0,61.18,,1405.09,,,0,Gasolina,,,0.0,0.9666666666666668,87.0,0.0,1.0,0.77,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,135.000,,20.0,,100.0,1500.0,40.0,-1.0558429956436155,1.2521674633026123,8.44195556640625,8.599380301671793,,15.5,52.0,,20.0,61.18,,1164.475,,,0,Gasolina,,,0.0,0.8333333333333334,87.0,0.0,1.0,0.67,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,136.000,,26.0,,100.0,1500.0,40.0,-1.944091796875,0.6943184733390808,9.57201862335205,9.792094340992383,,16.5,52.0,,22.0,61.18,,1345.45,,,0,Gasolina,,,0.0,0.9333333333333332,87.0,0.0,1.0,0.77,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,137.000,,16.0,,100.0,1500.0,40.0,-1.5705963373184204,0.4405331015586853,9.038111686706545,9.184133335799755,,4.5,52.0,,19.0,61.18,,1063.84,,,0,Gasolina,,,0.0,0.9,87.0,0.0,1.0,0.5,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,138.000,,16.0,,100.0,1500.0,40.0,-2.4396915435791016,0.8164227604866028,9.974244117736816,10.300688650369908,,-4.5,52.0,,15.0,61.18,,938.18,,,0,Etanol,,,0.0,0.7333333333333333,87.0,0.0,1.0,0.67,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,139.000,,8.0,,100.0,1500.0,40.0,-2.298433542251587,0.8954314589500427,9.490615844726562,9.805936128590654,,1.5,52.0,,15.0,61.18,,815.14,,,0,Etanol,,,0.0,0.9333333333333332,87.0,0.0,0.0,0.63,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,140.000,,20.0,,100.0,1500.0,40.0,-2.729389905929565,0.9433154463768004,9.854534149169922,10.268946225739008,,12.0,52.0,,20.0,61.18,,1133.44,,,0,Gasolina,,,0.0,0.9,87.0,0.0,1.0,0.6,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,141.000,,26.0,,100.0,1500.0,40.0,-1.1659762859344482,1.659181833267212,9.828198432922363,10.035231411985627,,12.0,52.0,,22.0,61.18,,1283.745,,,0,Gasolina,,,0.0,0.9666666666666668,87.0,0.0,1.0,0.63,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,142.000,,27.0,,100.0,1500.0,40.0,-2.121262788772583,1.968033790588379,9.224859237670898,9.668037069373028,,12.5,52.0,,23.0,61.18,,1364.975,,,0,Gasolina,,,0.0,0.9666666666666668,87.0,0.0,1.0,0.77,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,143.000,,27.0,,100.0,1500.0,40.0,-2.3343467712402344,1.6879122257232666,9.976638793945312,10.384196846891932,,13.5,52.0,,,61.18,,1364.975,,,0,Gasolina,,,0.0,0.9666666666666668,87.0,0.0,1.0,0.53,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,143.999,,26.0,,100.0,1500.0,40.0,-2.1356279850006104,1.3096283674240112,9.60793113708496,9.929167844590308,,14.0,52.0,,23.0,61.18,,1377.045,,,0,Gasolina,,,0.0,0.9666666666666668,87.0,0.0,1.0,0.83,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,144.999,,26.0,,100.0,1500.0,40.0,-1.9632453918457031,1.015141487121582,9.758766174316406,10.005916347464678,,14.0,52.0,,23.0,61.18,,1360.1,,,0,Gasolina,,,0.0,0.9666666666666668,87.0,0.0,1.0,0.8,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,146.000,,26.0,,100.0,1500.0,40.0,-2.449268341064453,1.2976573705673218,9.184157371520996,9.59330895378606,,14.0,52.0,,23.0,61.18,,1360.1,,,0,Gasolina,,,0.0,0.9666666666666668,87.0,0.0,1.0,0.8,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,147.000,,26.0,,100.0,1500.0,40.0,-2.7030537128448486,1.5897499322891235,9.512163162231444,10.015740224599003,,14.0,52.0,,23.0,61.18,,1377.4,,,0,Gasolina,,,0.0,0.9666666666666668,87.0,0.0,1.0,0.8,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,148.000,,31.0,,100.0,1500.0,40.0,-1.9776105880737305,1.3670891523361206,9.342175483703612,9.646559964920618,,13.5,52.0,,25.0,61.18,,1528.5,,,0,Gasolina,,,0.0,0.9666666666666668,87.0,0.0,2.0,0.8,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,149.001,,34.0,,100.0,1500.0,40.0,-1.7956513166427612,1.5275006294250488,9.038111686706545,9.340507731661924,,12.0,52.0,,27.0,61.18,,1680.12,,,0,Gasolina,,,0.0,1.0,87.0,0.0,2.0,0.8,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,150.000,,32.0,,100.0,1500.0,40.0,-2.2457611560821533,1.4197616577148438,9.519346237182615,9.883173534763392,,12.5,52.0,,27.0,61.18,,1632.75,,,0,Gasolina,,,0.0,1.0,87.0,0.0,2.0,0.77,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,150.999,,32.0,,100.0,1500.0,40.0,-2.054224967956543,1.845929503440857,9.090784072875977,9.50103420740632,,13.5,,,27.0,61.18,,1632.75,,,0,Gasolina,,,0.0,1.0,87.0,0.0,2.0,0.8,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,152.000,,35.0,,100.0,1500.0,40.0,-1.6711528301239014,1.5131354331970217,8.686163902282715,8.97394974123138,,12.0,52.0,,27.0,61.18,,1833.755,,,0,Gasolina,,,0.0,1.0,87.0,0.0,2.0,0.9,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,152.999,,34.0,,100.0,1500.0,40.0,-2.011129379272461,1.5538369417190552,8.485051155090332,8.857490825630215,,13.5,52.0,,27.0,61.18,,1793.6,,,0,Gasolina,,,0.0,0.9666666666666668,87.0,0.0,2.0,0.9,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,154.000,,30.0,,100.0,1500.0,40.0,-2.2457611560821533,1.45806884765625,9.327810287475586,9.70450682383234,,13.5,52.0,,26.0,61.18,,1662.12,,,0,Gasolina,,,0.0,1.0,87.0,0.0,2.0,0.9,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,154.999,,11.0,,100.0,1500.0,40.0,-1.994369983673096,1.170764684677124,9.069235801696776,9.359446543756844,,1.5,52.0,,18.0,61.18,,1016.54,,,0,Gasolina,,,0.0,0.8666666666666667,87.0,0.0,1.0,0.7,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,156.000,,7.0,,100.0,1500.0,40.0,-2.626439332962036,0.6200982332229614,9.75397777557373,10.120414410238476,,-1.0,51.0,,16.0,61.18,,861.36,,,0,Gasolina,,,0.0,0.9333333333333332,87.0,0.0,1.0,0.73,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,157.000,,7.0,,100.0,1500.0,40.0,-1.647210717201233,0.0861912593245506,9.60793113708496,9.748490796785584,,-4.0,51.0,,15.0,61.18,,784.0699999999999,,,0,Gasolina,,,0.0,0.9666666666666668,87.0,0.0,0.0,0.53,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,158.000,,8.0,,100.0,1500.0,40.0,-1.4197616577148438,-0.9217676520347596,9.311050415039062,9.46366940464712,,-5.5,52.0,,,61.18,,371.735,,,0,Gasolina,,,0.0,0.9666666666666668,87.0,0.0,0.0,0.53,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,159.000,,7.0,,100.0,1500.0,40.0,-1.5897499322891235,-0.3303998410701751,9.763554573059082,9.897649559531564,,-11.5,52.0,,,61.18,,363.09,,,0,Gasolina,,,0.0,0.9333333333333332,87.0,0.0,0.0,0.53,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,160.000,,7.0,,100.0,1500.0,40.0,-1.259350061416626,-0.8643068075180054,9.512163162231444,9.634014576469404,,3.0,52.0,,14.0,61.18,,101.85,,,0,Etanol,,,0.0,0.9666666666666668,87.0,0.0,0.0,0.57,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,161.000,,7.0,,100.0,1500.0,40.0,-0.7613561153411865,-2.2242133617401123,9.995792388916016,10.268527338193245,,3.0,52.0,,14.0,61.18,,101.85,,,0,Etanol,,,0.0,0.9666666666666668,87.0,0.0,0.0,0.87,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,162.000,,9.0,,100.0,1500.0,40.0,-3.07415509223938,1.0630255937576294,8.899248123168945,9.475076258366002,,-10.5,52.0,,13.0,61.18,,341.91,,,0,Etanol,,,0.0,0.9333333333333332,87.0,0.0,0.0,0.87,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,163.006,,34.0,,100.0,1500.0,40.0,-2.631227731704712,1.8770540952682493,9.198522567749023,9.749846608128935,,6.0,52.0,,25.0,61.18,,817.92,,,0,Gasolina,,,1.0,0.6,87.0,0.0,0.0,0.63,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,164.000,,34.0,,100.0,1500.0,40.0,-1.987187385559082,1.0582371950149536,10.091560363769531,10.339650392631391,,9.0,52.0,,27.0,61.18,,1009.155,,,0,Gasolina,,,0.0,1.0,87.0,0.0,1.0,0.63,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,165.000,,36.0,,100.0,1500.0,40.0,-2.5522189140319824,1.2497732639312744,9.749189376831056,10.154922358230786,,10.5,52.0,,27.0,61.18,,1050.345,,,0,Gasolina,,,0.0,1.0,87.0,0.0,1.0,0.77,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,166.000,,38.0,,100.0,1500.0,40.0,-2.5067291259765625,1.2521674633026123,9.615114212036133,10.015090392885735,,10.5,52.0,,30.0,61.18,,1330.095,,,0,Gasolina,,,0.0,0.9666666666666668,87.0,0.0,1.0,0.77,19040.0,1.56,1003.0,-0.78,Gasolina
,PSEUDO-POLO,App2Car,167.000,,37.0,,100.0,1500.0,40.0,-2.942473888397217,0.545877993106842,8.966285705566406,9.452534830462264,,10.5,52.0,,29.0,61.18,,1420.13,,,0,Gasolina,,,0.0,0.9,87.0,0.0,1.0,0.87,19040.0,1.56,1003.0,-0.78,Gasolina
