device,VIN,data_collector,elapsed_time_s,voltage_control_module,engine_load,coolant_temperature,intake_manifold_absolut_pressure,rpm,speed,acceleration_x,acceleration_y,acceleration_z,magnitude,fuel_pressure,timing_advance,intake_air_temperature,mass_air_flow,throttle_position,fuel_level,engine_oil_temperature,radar_area,cloud_quantity,teda_time,teda_flag,fuel_model_prediction,air_fuel_ratio,other_info,city_road_label,city_road_prob,distance_traveled_with_MIL_on,driver_behaviour_label,ethanol_percentage,fuel_model_prediction_prob,fuel_rail_gauge_pressure,fuel_rail_pressure,long_term_fuel_trim_bank_1,runtime_since_engine_start,short_term_fuel_trim_bank_1,fuel_type
,PSEUDO-CRETA,App2Car,172.000,14.11,18.0,,53.0,4779.672487095952,110.79422178467485,-0.4764461517333984,0.912190854549408,8.341399192810059,8.404643572718443,,33.5,39.0,,15.0,59.22,,608.58,,,0,Gasolina,,,0.0,0.5333333333333333,0.0,0.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Gasolina
,PSEUDO-CRETA,App2Car,173.000,14.11,25.0,,53.0,5393.795528889703,80.76042829854713,-1.05105459690094,0.8690952062606812,9.17697525024414,9.277764654635588,,31.5,40.0,,16.0,59.22,,710.64,,,0,Gasolina,,,0.0,0.6666666666666666,0.0,0.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Gasolina
,PSEUDO-CRETA,App2Car,174.000,14.11,25.0,,69.0,5214.992974227054,106.43548869966259,-1.1037269830703735,1.139639973640442,9.856928825378418,9.983788779378935,,26.0,40.0,,16.0,59.22,,710.64,,,0,Gasolina,,,0.0,0.6666666666666666,0.0,0.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Gasolina
,PSEUDO-CRETA,App2Car,175.000,14.11,27.0,,72.0,4976.830829836777,110.53798191646544,-1.0319008827209473,1.1180921792984009,8.892065048217773,9.02129538231094,,26.0,40.0,,16.0,59.22,,736.0,,,0,Gasolina,,,0.0,0.6333333333333333,0.0,0.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Gasolina
,PSEUDO-CRETA,App2Car,175.999,14.11,29.0,,77.0,4477.576798744716,105.45625042641551,-1.8602946996688845,1.1444283723831177,10.462661743164062,10.688203938033764,,24.5,40.0,,18.0,59.22,,844.5550000000001,,,0,Gasolina,,,0.0,0.7,0.0,1.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Gasolina
,PSEUDO-CRETA,App2Car,177.003,14.11,31.0,,79.0,5425.443112342504,101.87374668355704,-0.8930372595787048,1.259350061416626,8.813055992126465,8.947258465280976,,18.5,40.0,,18.0,59.22,,876.4250000000001,,,0,Gasolina,,,0.0,0.9,0.0,1.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Gasolina
,PSEUDO-CRETA,App2Car,178.001,14.11,32.0,,79.0,4884.6138954816715,86.30214547187097,-2.030282974243164,1.2258312702178955,10.347740173339844,10.616046248651,,21.0,40.0,,19.0,59.22,,959.595,,,0,Gasolina,,,0.0,0.9,0.0,1.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Gasolina
,PSEUDO-CRETA,App2Car,178.999,14.11,32.0,,79.0,5139.557292488677,112.72121398608448,-0.9552865028381348,0.8427590131759644,9.521739959716797,9.6065783147415,,21.0,40.0,,19.0,59.22,,959.595,,,0,Gasolina,,,0.0,0.9333333333333332,0.0,1.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Gasolina
,PSEUDO-CRETA,App2Car,180.004,14.11,32.0,,79.0,5164.135602893468,101.65851760173501,-1.2641384601593018,1.0319008827209473,9.96945571899414,10.102124173222144,,22.5,40.0,,19.0,59.22,,959.595,,,0,Gasolina,,,0.0,0.9333333333333332,0.0,1.0,30.98,1.0,17230.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,181.000,14.06,29.0,,79.0,5359.358095146021,111.29046849649043,-0.9720458984375,0.8331822156906128,10.347740173339844,10.426638601589852,,22.5,40.0,,18.0,54.9,,891.81,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,1.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,182.003,14.06,29.0,,75.0,5776.6507451647185,107.96212201817998,0.0478840321302413,0.4213795065879822,10.129867553710938,10.138741057193984,,27.5,40.0,,18.0,54.9,,928.125,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,1.0,30.98,0.99,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,183.000,14.06,26.0,,72.0,4696.553085627659,91.23276885319747,-0.6751648783683777,0.1604115068912506,9.397241592407228,9.422830201727802,,27.0,40.0,,18.0,54.9,,877.5,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,1.0,30.98,0.99,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,184.003,14.06,25.0,,66.0,5508.1613445980265,80.39384501052443,2.274491548538208,-0.1939303427934646,8.2312650680542,8.541934523443564,,33.0,40.0,,18.0,54.9,,843.75,,,0,Gasolina,,,0.0,0.6666666666666666,0.0,1.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,184.999,14.06,22.0,,64.0,4849.765431258976,88.77617028367523,2.027888774871826,-0.2298433631658554,9.617507934570312,9.831664138199876,,31.5,41.0,,16.0,54.9,,750.12,,,0,Gasolina,,,0.0,0.9333333333333332,0.0,0.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,186.000,14.06,23.0,,65.0,4145.908564288178,115.10761263012957,1.9249382019042969,0.035913024097681,8.135497093200684,8.360202735575685,,31.5,41.0,,16.0,54.9,,761.28,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,0.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,187.004,14.06,14.0,,37.0,4094.5093305784903,100.73073140525148,1.5969325304031372,-0.059855043888092,9.761159896850586,9.89110806051692,,32.0,41.0,,15.0,54.9,,595.14,,,0,Gasolina,,,0.0,0.9333333333333332,0.0,0.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,188.003,14.06,13.0,,31.0,5588.359710684505,104.43541161854293,0.8427590131759644,0.0933738648891449,9.17697525024414,9.216064028452015,,-1.0,41.0,,11.0,54.9,,479.75,,,0,Gasolina,,,0.0,0.6666666666666666,0.0,0.0,30.98,0.98,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,188.999,14.06,18.0,,34.0,5612.807231467896,101.98890590902532,0.4285621047019958,-0.4740519225597381,9.488221168518066,9.50971774794518,,-1.5,41.0,,13.0,54.9,,472.5,,,0,Gasolina,,,0.0,0.8333333333333334,0.0,0.0,30.98,0.98,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,190.001,14.06,22.0,,42.0,4541.769783061274,105.986524120482,0.2753331959247589,0.1723825186491012,9.366117477416992,9.371749073801006,,4.5,41.0,,13.0,54.9,,465.96,,,0,Gasolina,,,0.0,0.8333333333333334,0.0,0.0,30.98,0.98,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,191.003,14.06,25.0,,61.0,5978.302468430247,100.73662469465167,0.4692635238170624,1.0869675874710083,7.268796443939209,7.364584749625809,,5.0,41.0,,14.0,54.9,,495.0,,,0,Gasolina,,,0.0,0.7,0.0,0.0,30.98,0.98,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,192.003,14.06,36.0,,61.0,4946.236358025324,88.96804239455966,0.5410895943641663,1.170764684677124,10.72602367401123,10.803288932147732,,20.0,41.0,,21.0,54.9,,846.145,,,0,Gasolina,,,0.0,0.6,0.0,1.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,193.000,14.06,36.0,,88.0,5636.554410787334,103.34025669154111,0.4070142805576324,0.5722141861915588,9.95748519897461,9.982214242704629,,5.0,41.0,,30.0,54.9,,1267.28,,,0,Gasolina,,,0.0,1.0,0.0,1.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,194.000,14.06,49.0,,96.0,5988.690612508429,90.4786976246468,0.4381389021873474,0.8906430602073669,12.279860496520996,12.31991008783434,,4.5,40.0,,30.0,54.9,,1561.4699999999998,,,0,Gasolina,,,0.0,0.8666666666666667,0.0,2.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,195.000,14.06,45.0,,93.0,5998.978363541431,117.40747635074763,0.3016694188117981,-0.5602431893348694,9.65342140197754,9.674369314513497,,7.5,40.0,,28.0,54.9,,1546.36,,,0,Gasolina,,,0.0,1.0,0.0,2.0,30.98,0.99,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,196.002,14.06,39.0,,89.0,5886.916696132782,93.56299585551906,-3.576937437057495,9.952696800231934,18.33719062805176,21.16844857696189,,9.5,40.0,,24.0,54.9,,1237.32,,,0,Gasolina,,,0.0,1.0,0.0,1.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,197.000,14.06,39.0,,90.0,5819.842091702551,93.02573393208587,0.8379706144332886,4.383783340454102,8.549694061279297,9.64453314931164,,9.5,40.0,,25.0,54.9,,1315.6,,,0,Gasolina,,,0.0,1.0,0.0,1.0,30.98,0.99,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,198.000,14.06,39.0,,90.0,4791.157197556463,103.72861203117017,0.768538773059845,3.40216064453125,9.725247383117676,10.331785206813526,,9.5,39.0,,25.0,54.9,,1315.6,,,0,Gasolina,,,0.0,1.0,0.0,1.0,30.98,0.99,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,199.000,14.06,40.0,,89.0,4112.468574659462,104.11710267247122,0.6009446382522583,3.5649664402008057,9.241618156433104,9.923589387278987,,10.5,39.0,,26.0,54.9,,1492.815,,,0,Gasolina,,,0.0,1.0,0.0,2.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,200.000,14.06,37.0,,86.0,4647.166748896456,90.41451364588646,0.3782838582992553,4.558559894561768,7.941566944122314,9.164717808952602,,12.0,39.0,,25.0,54.9,,1446.195,,,0,Gasolina,,,0.0,1.0,0.0,2.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,201.000,14.06,34.0,,81.0,5760.451074317635,92.9855026755184,0.6153098344802856,3.859453201293945,8.092401504516602,8.986709482101265,,15.5,39.0,,22.0,54.9,,1329.575,,,0,Gasolina,,,0.0,0.8666666666666667,0.0,1.0,30.98,0.99,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,202.000,14.06,36.0,,81.0,4971.276333023418,116.11268634694284,-0.4668693244457245,3.507505416870117,10.228029251098633,10.822806640461192,,12.0,39.0,,22.0,54.9,,1409.3,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,2.0,30.98,0.99,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,203.000,14.06,36.0,,86.0,5292.774193719414,118.98999343722346,0.811634361743927,3.2800562381744385,8.78193187713623,9.40956145404301,,11.0,39.0,,22.0,54.9,,1409.3,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,2.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,204.000,14.06,37.0,,85.0,5687.390185724512,89.52621850627335,1.8722656965255735,3.8283286094665527,7.4555439949035645,8.587584936429398,,12.5,39.0,,23.0,54.9,,1333.85,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,1.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,205.000,14.06,37.0,,87.0,5688.238754178072,100.50265539738373,-0.1077390760183334,4.32871675491333,7.69735860824585,8.83168873979972,,12.0,39.0,,23.0,54.9,,1333.85,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,1.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,206.000,14.06,38.0,,88.0,5822.327543997849,112.40238777778382,0.2561795711517334,4.110844135284424,6.727706909179688,7.88839069348761,,11.0,39.0,,24.0,54.9,,1391.9550000000002,,,0,Gasolina,,,0.0,1.0,0.0,2.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,207.001,14.06,37.0,,87.0,5959.06649385735,81.35696807309134,0.102950669825077,3.363853454589844,8.382100105285645,9.032480892833544,,11.0,38.0,,23.0,54.9,,1369.235,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,2.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,208.000,14.06,37.0,,87.0,5617.1079356262635,83.89575368367827,1.0199298858642578,3.529053211212158,9.275136947631836,9.976103394460742,,12.5,38.0,,23.0,54.9,,1369.235,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,2.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,209.000,14.06,37.0,,82.0,5394.123332787713,118.43354114504854,0.1292868852615356,3.1675288677215576,9.04290008544922,9.58248382111692,,12.0,38.0,,24.0,54.9,,1369.235,,,0,Gasolina,,,0.0,1.0,0.0,2.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,210.001,14.06,10.0,,25.0,4242.095034296482,109.96014429923471,0.3734954595565796,3.014299869537353,9.069235801696776,9.564336913167628,,14.0,38.0,,13.0,54.9,,653.1750000000001,,,0,Gasolina,,,0.0,0.9,0.0,0.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,210.999,14.06,11.0,,25.0,4863.353926249974,96.3974137366496,0.7733271718025208,2.252943754196167,8.614337921142578,8.9375952187294,,-7.5,38.0,,13.0,54.9,,666.0799999999999,,,0,Gasolina,,,0.0,0.7333333333333333,0.0,0.0,30.98,0.98,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,212.000,14.06,11.0,,28.0,5091.823272830653,91.24127629646452,-0.1268926858901977,3.1675288677215576,8.427590370178223,9.004089089358375,,-7.5,38.0,,13.0,54.9,,666.0799999999999,,,0,Gasolina,,,0.0,0.7333333333333333,0.0,0.0,30.98,0.98,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,213.000,14.06,11.0,,27.0,4011.209515485318,89.5659228511148,-0.2585737705230713,2.9975404739379883,9.512163162231444,9.97664058251132,,-7.5,38.0,,14.0,54.9,,666.0799999999999,,,0,Gasolina,,,0.0,0.7,0.0,0.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,214.000,14.06,11.0,,27.0,4163.357628409052,90.79121326237697,-0.0430956296622753,2.8634653091430664,9.560047149658203,9.979769151320571,,-7.5,38.0,,14.0,54.9,,666.0799999999999,,,0,Gasolina,,,0.0,0.7,0.0,0.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,215.001,14.06,11.0,,27.0,4039.630750139302,92.22744942164292,-1.680729627609253,3.658340215682984,9.557653427124023,10.370971229726871,,-7.5,38.0,,14.0,54.9,,714.8700000000001,,,0,Gasolina,,,0.0,0.7,0.0,0.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,216.000,14.06,11.0,,27.0,4357.74366108206,102.21519673698734,0.4932055473327636,2.250549554824829,7.141903877258301,7.504333148430925,,-7.5,39.0,,14.0,54.9,,714.8700000000001,,,0,Gasolina,,,0.0,0.6333333333333333,0.0,0.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,217.001,14.06,11.0,,27.0,5900.959797302028,102.69021861802182,-0.6033388376235962,2.070984363555908,11.91354751586914,12.107254370828665,,-7.5,39.0,,14.0,54.9,,714.8700000000001,,,0,Gasolina,,,0.0,0.7,0.0,0.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,218.000,14.06,11.0,,27.0,5161.0836980151935,95.74196603909832,0.4118026793003082,0.8020575642585754,9.86650562286377,9.907613788852778,,-7.5,39.0,,14.0,54.9,,714.8700000000001,,,0,Gasolina,,,0.0,0.7,0.0,0.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,218.999,14.06,11.0,,27.0,4039.213517977976,83.57592868290122,-1.4508862495422363,1.1492167711257937,9.493009567260742,9.671763062660888,,-10.0,39.0,,12.0,54.9,,567.42,,,0,Gasolina,,,0.0,0.9,0.0,0.0,30.98,0.98,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,220.000,14.06,11.0,,25.0,5267.099900224701,111.98360668046291,-1.2401964664459229,1.5729905366897583,9.849745750427246,10.051361989897693,,4.5,39.0,,12.0,54.9,,567.42,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,0.0,30.98,0.97,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,221.001,14.06,15.0,,30.0,4979.545755892882,84.20805402682008,0.8044517636299133,1.7166426181793213,9.78749656677246,9.969407884279764,,28.5,39.0,,13.0,54.9,,487.695,,,0,Gasolina,,,0.0,0.9,0.0,0.0,30.98,0.99,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,222.000,14.06,15.0,,53.0,4003.661827961139,111.35933347613113,-1.1492167711257937,4.711789131164551,7.647080421447754,9.055357252791673,,28.5,39.0,,14.0,54.9,,471.45,,,0,Gasolina,,,0.0,0.8333333333333334,0.0,0.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,223.000,14.06,33.0,,81.0,5575.458862260524,93.13172360171097,-0.0766144543886184,3.6296098232269287,8.678980827331543,9.407690760472263,,19.5,40.0,,19.0,54.9,,859.9499999999999,,,0,Gasolina,,,0.0,0.6666666666666666,0.0,1.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,224.000,14.06,32.0,,80.0,4115.0413690115465,106.43670779589476,-0.0167594123631715,3.4380736351013184,9.368511199951172,9.979460571688838,,19.5,40.0,,19.0,54.9,,903.375,,,0,Gasolina,,,0.0,0.6333333333333333,0.0,1.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,225.000,14.06,31.0,,80.0,5591.70398757083,80.69367492454374,-0.5602431893348694,3.792415380477905,9.119514465332031,9.89251388337068,,21.5,40.0,,19.0,54.9,,923.45,,,0,Gasolina,,,0.0,0.9,0.0,1.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,226.000,14.06,31.0,,80.0,4023.1915525676563,81.13785060863376,2.1116859912872314,1.7357962131500244,9.028534889221191,9.433273475589957,,24.0,40.0,,18.0,54.9,,929.6,,,0,Gasolina,,,0.0,0.9333333333333332,0.0,1.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,227.000,14.06,25.0,,51.0,5582.826620043382,107.9114857141345,2.3319525718688965,1.7501614093780518,10.053253173828123,10.467519626607222,,13.5,40.0,,18.0,54.9,,830.0,,,0,Gasolina,,,0.0,0.9,0.0,1.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,228.000,14.06,11.0,,26.0,4712.65999215719,113.20988220449814,0.3399766385555267,2.559401512145996,9.60553741455078,9.946480243657737,,2.0,40.0,,12.0,54.9,,485.64,,,0,Gasolina,,,0.0,0.8666666666666667,0.0,0.0,30.98,0.99,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,229.001,14.06,18.0,,34.0,5300.1989977127305,94.95222064341192,0.8259995579719543,1.953668594360352,10.314221382141112,10.530064528110772,,3.0,40.0,,13.0,54.9,,431.4,,,0,Gasolina,,,0.0,0.9,0.0,0.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,230.000,14.06,22.0,,43.0,5922.533934112631,119.54829492802143,-0.4644751250743866,3.8738183975219727,11.319786071777344,11.973293733538693,,3.0,40.0,,13.0,54.9,,474.54,,,0,Gasolina,,,0.0,0.8333333333333334,0.0,0.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,231.000,14.06,27.0,,73.0,5445.249371351195,102.88672430345258,0.2489969730377197,2.815581083297729,8.611943244934082,9.063943004188172,,-1.5,40.0,,15.0,54.9,,535.67,,,0,Gasolina,,,1.0,0.6333333333333333,0.0,0.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,232.000,14.06,54.0,,102.0,4491.748916479887,92.08731249834203,0.6823474764823914,4.390965938568115,7.50582218170166,8.722588295663845,,6.5,40.0,,33.0,54.9,,1615.32,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,2.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,233.000,14.06,51.0,,98.0,5179.880149558953,109.8761491327618,-0.0502782352268695,4.086902141571045,8.87051773071289,9.76685117254314,,4.5,40.0,,31.0,54.9,,1716.7200000000005,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,2.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,234.000,14.06,52.0,,98.0,5550.771260555894,106.31966182507485,1.1755530834197998,4.05817174911499,8.578424453735352,9.562429037943105,,5.0,39.0,,32.0,54.9,,1806.95,,,0,Gasolina,,,0.0,0.9333333333333332,0.0,2.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,235.001,14.06,53.0,,98.0,5468.928811129598,102.54945739723661,1.015141487121582,4.400542736053467,8.954314231872559,10.02871038438262,,5.0,39.0,,33.0,54.9,,1904.935,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,2.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,236.001,14.06,50.0,,99.0,4881.757425088922,93.91621091467968,0.0335188247263431,4.460397720336914,8.968679428100586,10.016660222810415,,0.5,38.0,,31.0,54.9,,1772.16,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,2.0,30.98,0.97,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,237.000,14.06,48.0,,97.0,5651.640151602548,99.48439701658299,1.1061211824417114,3.88818359375,6.98628044128418,8.071529603069221,,-1.5,38.0,,27.0,54.9,,1421.0549999999998,,,0,Gasolina,,,0.0,0.7666666666666667,0.0,2.0,30.98,0.99,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,237.999,14.06,48.0,,95.0,4562.278222614785,87.04834970581024,0.3782838582992553,4.537012100219727,10.678139686584473,11.60819730368158,,-1.5,38.0,,32.0,54.9,,1410.5,,,0,Gasolina,,,0.0,0.8,0.0,2.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,239.001,14.06,60.0,,109.0,5952.07599829429,118.99534595230782,1.400607943534851,4.637568473815918,10.723628997802734,11.767113615638284,,-4.5,38.0,,43.0,54.9,,1898.625,,,0,Gasolina,,,0.0,0.6666666666666666,0.0,2.0,30.98,1.0,15580.0,,-2.34,255.0,-0.78,Gasolina
,PSEUDO-CRETA,App2Car,240.000,14.06,59.0,,109.0,5123.54455592274,116.56249338426662,1.1109095811843872,4.182670593261719,9.339780807495115,10.293704820003232,,-4.5,38.0,,43.0,54.9,,2326.75,,,0,Gasolina,,,0.0,0.6666666666666666,0.0,2.0,30.98,1.0,15580.0,,-2.34,315.0,3.13,Gasolina
,PSEUDO-CRETA,App2Car,241.000,14.06,59.0,,103.0,4136.884404423299,116.11246323130513,1.7405846118927002,4.194641590118408,9.59835433959961,10.61852432728858,,-4.5,38.0,,43.0,56.08,,2490.075,,,0,Gasolina,,,0.0,0.7666666666666667,0.0,2.0,30.98,0.99,18570.0,,-2.34,315.0,3.13,Gasolina
,PSEUDO-CRETA,App2Car,242.003,14.06,49.0,,97.0,5366.584624239873,108.90525328177941,-1.036689281463623,4.692635536193848,7.750030994415283,9.119130076725982,,0.5,38.0,,29.0,56.08,,1672.125,,,0,Gasolina,,,0.0,0.9,0.0,2.0,30.98,1.0,18570.0,,-2.34,315.0,3.13,Gasolina
,PSEUDO-CRETA,App2Car,243.000,14.06,47.0,,96.0,4146.497375731387,115.63180671738002,1.359906554222107,3.7229835987091056,8.944737434387207,9.783571969510987,,3.0,38.0,,29.0,56.08,,1644.325,,,0,Gasolina,,,0.0,0.9333333333333332,0.0,2.0,30.98,1.0,18570.0,,-2.34,315.0,3.13,Gasolina
,PSEUDO-CRETA,App2Car,244.001,14.06,39.0,,88.0,5915.399317150161,92.00920522707332,0.727837324142456,3.785232782363892,7.783549785614014,8.685699836641207,,6.0,38.0,,24.0,56.08,,1333.1999999999998,,,0,Gasolina,,,0.0,1.0,0.0,1.0,30.98,1.0,18570.0,,-2.34,315.0,3.13,Gasolina
,PSEUDO-CRETA,App2Car,245.000,14.06,25.0,,61.0,4012.2926312476397,98.0989106929994,0.4165911078453064,3.2178070545196533,8.793902397155762,9.37339585006171,,18.5,38.0,,18.0,56.08,,896.22,,,0,Gasolina,,,0.0,0.9,0.0,1.0,30.98,1.0,18570.0,,-2.34,315.0,3.13,Gasolina
,PSEUDO-CRETA,App2Car,246.000,14.06,25.0,,75.0,5890.679335447163,95.95897832346989,2.607285737991333,2.7102363109588623,8.44434928894043,9.243936103976576,,33.5,38.0,,16.0,56.08,,876.69,,,0,Gasolina,,,0.0,0.6,0.0,1.0,30.98,1.0,18570.0,,-2.34,315.0,3.13,Gasolina
,PSEUDO-CRETA,App2Car,247.000,14.06,33.0,,75.0,5888.848171476524,113.02446037445901,2.674323320388794,2.896984100341797,8.145073890686035,9.049129835754588,,22.5,39.0,,19.0,56.08,,1026.6,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,1.0,30.98,1.0,18570.0,,-2.34,315.0,3.13,Gasolina
,PSEUDO-CRETA,App2Car,248.002,14.06,34.0,,82.0,4027.164379600085,99.54733711526984,2.808398485183716,3.136404275894165,7.594407558441162,8.68326896952626,,18.5,39.0,,20.0,56.08,,1051.38,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,1.0,30.98,1.0,18570.0,,-2.34,315.0,3.13,Gasolina
,PSEUDO-CRETA,App2Car,249.000,14.06,34.0,,83.0,4974.574067704504,113.79763570128438,-0.0814028605818748,4.180276393890381,8.463502883911133,9.439926812269263,,19.5,39.0,,20.0,56.08,,1051.38,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,1.0,30.98,1.0,18570.0,,-2.34,315.0,3.13,Gasolina
