device,VIN,data_collector,elapsed_time_s,voltage_control_module,engine_load,coolant_temperature,intake_manifold_absolut_pressure,rpm,speed,acceleration_x,acceleration_y,acceleration_z,magnitude,fuel_pressure,timing_advance,intake_air_temperature,mass_air_flow,throttle_position,fuel_level,engine_oil_temperature,radar_area,cloud_quantity,teda_time,teda_flag,fuel_model_prediction,air_fuel_ratio,other_info,city_road_label,city_road_prob,distance_traveled_with_MIL_on,driver_behaviour_label,ethanol_percentage,fuel_model_prediction_prob,fuel_rail_gauge_pressure,fuel_rail_pressure,long_term_fuel_trim_bank_1,runtime_since_engine_start,short_term_fuel_trim_bank_1,fuel_type
,PSEUDO-CRETA,App2Car,80.002,14.13,54.0,,101.0,1678.0,30.0,0.1747767180204391,5.035006046295166,7.352593421936035,8.913050140983609,,0.0,37.0,,38.0,57.65,,2174.76,,,1,Gasolina,,,0.0,0.7666666666666667,0.0,2.0,30.59,1.0,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,81.000,14.13,58.0,,106.0,1437.0,31.0,-0.0646434426307678,5.2696380615234375,9.222464561462402,10.622010951866017,,-1.5,37.0,,38.0,57.65,,2330.465,,,1,Gasolina,,,0.0,0.7333333333333333,0.0,2.0,30.59,1.0,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,82.000,14.13,56.0,,106.0,1504.0,33.0,0.4477157294750213,4.754884719848633,8.916007041931152,10.11457164912263,,-2.5,37.0,,43.0,57.65,,2582.78,,,1,Gasolina,,,0.0,0.8,0.0,2.0,30.59,1.0,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,83.002,14.13,51.0,,93.0,1535.0,34.0,-0.0095768067985773,4.8602294921875,8.133103370666504,9.474665844762256,,6.0,37.0,,27.0,57.65,,1799.875,,,1,Gasolina,,,0.0,0.9,0.0,2.0,30.59,0.99,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,84.000,14.13,47.0,,94.0,1568.0,34.0,0.3687070608139038,4.917690277099609,8.949525833129883,10.218299036338347,,6.0,37.0,,26.0,57.65,,1674.675,,,0,Gasolina,,,0.0,0.9,0.0,2.0,30.59,0.99,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,85.002,14.13,47.0,,98.0,1593.0,34.0,0.4453215301036834,5.058948040008545,8.592789649963379,9.981347629714032,,4.5,37.0,,28.0,57.65,,1674.675,,,0,Gasolina,,,0.0,0.9333333333333332,0.0,2.0,30.59,0.99,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,86.002,14.13,80.0,,146.0,1700.0,35.0,0.0335188247263431,5.3797712326049805,7.51779317855835,9.24447274333986,,-2.5,37.0,,89.0,57.65,,6033.474999999999,,,1,Gasolina,,,1.0,0.6333333333333333,0.0,2.0,30.59,0.99,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,87.000,14.13,100.0,,194.0,1700.0,36.0,0.4285621047019958,5.817910194396973,7.4986395835876465,9.500596829263008,,-8.5,37.0,,88.0,57.65,,7140.0,,,1,Gasolina,,,1.0,0.5333333333333333,0.0,2.0,30.59,0.97,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,88.000,14.13,91.0,,169.0,2422.0,39.0,0.4309563040733337,5.992686748504639,7.728483200073242,9.789150646278664,,-5.5,37.0,,89.0,57.65,,7359.3,,,1,Gasolina,,,1.0,0.6666666666666666,0.0,2.0,30.59,0.99,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,89.005,14.13,87.0,,169.0,2568.0,43.0,-0.5147533416748047,5.774814605712891,8.176198959350586,10.023157394554168,,-3.0,37.0,,89.0,57.65,,7454.2,,,1,Gasolina,,,1.0,0.7,0.0,2.0,30.59,0.98,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,90.001,14.13,69.0,,159.0,2823.0,47.0,0.1005564704537391,5.6910176277160645,8.741230010986328,10.431054373729108,,1.5,36.0,,73.0,57.65,,5871.34,,,1,Gasolina,,,0.0,0.5666666666666667,0.0,2.0,30.59,1.0,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,91.000,14.13,69.0,,110.0,2984.0,50.0,0.3854664862155914,4.189853191375732,7.383718013763428,8.49839666549234,,17.0,36.0,,25.0,57.65,,3262.98,,,0,Gasolina,,,0.0,0.6666666666666666,0.0,2.0,30.59,0.99,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,92.000,14.13,35.0,,52.0,2964.0,49.0,-0.586579442024231,3.9217023849487305,11.231200218200684,11.910654196106488,,30.5,36.0,,25.0,57.65,,2330.7,,,0,Gasolina,,,0.0,0.6666666666666666,0.0,2.0,30.59,0.99,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,93.004,14.13,12.0,,27.0,2776.0,47.0,1.1779472827911377,3.916913986206055,7.800309181213379,8.80764431042111,,-4.5,36.0,,15.0,57.65,,1361.52,,,0,Gasolina,,,0.0,0.7,0.0,1.0,30.59,1.0,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,94.000,14.13,15.0,,31.0,2125.0,44.0,0.8595184087753296,3.581725835800171,9.315838813781738,10.01760373853071,,-7.0,36.0,,15.0,57.65,,1325.5600000000002,,,0,Gasolina,,,0.0,0.8,0.0,1.0,30.59,1.0,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,95.000,14.13,13.0,,30.0,1834.0,41.0,1.0223240852355957,3.8810009956359854,9.847352027893066,10.633797873978516,,-8.5,36.0,,14.0,57.65,,1004.625,,,0,Gasolina,,,0.0,0.7666666666666667,0.0,1.0,30.59,1.0,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,96.001,14.13,13.0,,26.0,1207.0,38.0,1.5610195398330688,3.567360639572144,8.152256965637207,9.034497084524936,,-8.5,37.0,,13.0,57.65,,846.1800000000001,,,0,Gasolina,,,0.0,0.7333333333333333,0.0,1.0,30.59,0.99,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,97.001,14.13,12.0,,25.0,1186.0,36.0,1.012747287750244,3.976768970489502,9.078812599182127,9.963191593287856,,27.0,37.0,,12.0,57.65,,601.75,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,0.0,30.59,0.97,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,98.000,14.13,15.0,,30.0,1019.0,36.0,0.6919242739677429,3.876212596893311,9.78989028930664,10.552048861424051,,27.5,37.0,,12.0,57.65,,608.4300000000001,,,0,Gasolina,,,0.0,0.9,0.0,0.0,30.59,0.98,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,99.000,14.13,15.0,,32.0,951.0,34.0,0.8954314589500427,3.739742994308472,9.047688484191896,9.830978693300851,,15.5,37.0,,12.0,57.65,,608.4300000000001,,,0,Gasolina,,,0.0,0.8,0.0,0.0,30.59,1.0,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,100.000,14.13,19.0,,36.0,951.0,32.0,0.0023942016996443,3.60566782951355,8.219294548034668,8.975391306029122,,17.0,37.0,,13.0,57.65,,574.005,,,0,Gasolina,,,0.0,0.6,0.0,0.0,30.59,1.0,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,101.003,14.13,20.0,,38.0,959.0,31.0,0.4620809257030487,3.866635799407959,8.159439086914062,9.041063952888663,,14.0,37.0,,13.0,57.65,,576.045,,,0,Gasolina,,,0.0,0.6666666666666666,0.0,0.0,30.59,1.0,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,102.000,14.13,21.0,,38.0,919.0,30.0,0.7493851184844971,3.83072280883789,8.78193187713623,9.610324801411156,,9.0,37.0,,13.0,57.65,,565.845,,,0,Gasolina,,,0.0,0.5666666666666667,0.0,0.0,30.59,1.0,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,103.000,14.13,22.0,,40.0,913.0,29.0,1.6280571222305298,3.845088005065918,7.747636795043945,8.801201490016359,,3.5,38.0,,13.0,57.65,,564.315,,,0,Gasolina,,,0.0,0.6333333333333333,0.0,0.0,30.59,1.0,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,104.000,14.13,22.0,,40.0,915.0,28.0,-0.1915361285209655,4.07014274597168,9.394847869873049,10.240405976286915,,5.0,38.0,,13.0,57.65,,564.315,,,0,Gasolina,,,0.0,0.6,0.0,0.0,30.59,1.0,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,105.001,14.13,23.0,,46.0,919.0,28.0,0.1963245421648025,4.185064792633057,8.365341186523438,9.35586681239843,,22.5,38.0,,14.0,57.65,,591.3449999999999,,,0,Gasolina,,,0.0,0.5666666666666667,0.0,0.0,30.59,0.99,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,106.001,14.13,23.0,,58.0,1284.0,28.0,1.0749965906143188,4.398148536682129,7.144298076629639,8.458151289039794,,29.0,38.0,,14.0,57.65,,591.3449999999999,,,0,Gasolina,,,0.0,0.6333333333333333,0.0,0.0,30.59,1.0,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,107.000,14.13,20.0,,58.0,1308.0,29.0,0.7709329724311829,4.34068775177002,8.980650901794434,10.004398953772736,,30.5,38.0,,15.0,57.65,,687.96,,,0,Gasolina,,,0.0,0.6333333333333333,0.0,0.0,30.59,1.0,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,108.000,14.13,18.0,,37.0,1066.0,29.0,1.0606313943862915,4.194641590118408,8.813055992126465,9.81783646964366,,21.0,38.0,,13.0,57.65,,612.88,,,0,Gasolina,,,0.0,0.8666666666666667,0.0,0.0,30.59,1.0,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,108.999,14.13,22.0,,42.0,941.0,30.0,1.436521053314209,4.089296340942383,8.236053466796875,9.306906790582817,,3.0,38.0,,13.0,57.65,,582.66,,,0,Gasolina,,,0.0,0.6,0.0,0.0,30.59,1.0,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,110.000,14.13,21.0,,40.0,976.0,30.0,1.3479355573654177,4.029441356658936,6.727706909179688,7.957095460617997,,3.0,38.0,,13.0,57.65,,571.4549999999999,,,0,Gasolina,,,0.0,0.7,0.0,0.0,30.59,1.0,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,111.002,14.13,21.0,,38.0,932.0,30.0,0.6488286852836609,3.454833030700684,9.423578262329102,10.057866433747714,,5.0,38.0,,13.0,57.65,,571.4549999999999,,,0,Gasolina,,,0.0,0.6,0.0,0.0,30.59,1.0,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,112.000,14.13,22.0,,40.0,870.0,30.0,0.3974374830722809,3.059789657592773,9.153033256530762,9.659103845431035,,4.5,38.0,,13.0,57.65,,580.32,,,0,Gasolina,,,0.0,0.8,0.0,0.0,30.59,0.99,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,113.003,14.13,24.0,,44.0,854.0,28.0,1.3311761617660522,3.1076738834381104,8.101978302001953,8.77905002523439,,4.5,38.0,,13.0,57.65,,564.1999999999999,,,0,Gasolina,,,0.0,0.7333333333333333,0.0,0.0,30.59,0.99,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,114.000,14.13,27.0,,48.0,854.0,25.0,0.8259995579719543,2.7006595134735107,9.047688484191896,9.478212066864904,,0.5,38.0,,13.0,57.65,,560.04,,,0,Gasolina,,,0.0,0.8,0.0,0.0,30.59,1.0,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,115.001,14.13,27.0,,50.0,867.0,20.0,-0.8236053586006165,4.69024133682251,12.15296745300293,13.052636036376054,,-1.5,38.0,,13.0,57.65,,560.04,,,0,Gasolina,,,0.0,0.7,0.0,0.0,30.59,1.0,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,116.000,14.13,27.0,,50.0,968.0,19.0,2.3702597618103027,2.5019407272338867,7.017405033111572,7.818044009839564,,22.5,38.0,,16.0,57.65,,590.64,,,0,Gasolina,,,0.0,0.5333333333333333,0.0,0.0,30.59,1.0,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,117.000,14.13,27.0,,65.0,1356.0,19.0,0.2082955539226532,4.314351558685303,9.550470352172852,10.48181760752623,,13.5,38.0,,23.0,57.65,,590.64,,,0,Gasolina,,,0.0,0.7,0.0,0.0,30.59,1.0,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,118.000,14.13,37.0,,86.0,1636.0,22.0,-0.5722141861915588,4.982333660125732,8.801085472106934,10.12966846757743,,9.5,38.0,,23.0,57.65,,1161.12,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,1.0,30.59,1.0,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,119.000,14.13,43.0,,91.0,1663.0,25.0,-0.1604115068912506,4.965574264526367,9.157821655273438,10.41865428440088,,6.5,38.0,,27.0,57.65,,1483.42,,,0,Gasolina,,,0.0,1.0,0.0,2.0,30.59,0.99,16380.0,,-2.34,135.0,3.91,Etanol
,PSEUDO-CRETA,App2Car,120.001,14.13,43.0,,91.0,1663.0,25.0,-0.3854664862155914,4.886565685272217,8.743624687194824,10.023875561827277,,6.5,38.0,,25.0,57.65,,1483.42,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,2.0,30.59,0.99,16380.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,121.000,14.11,40.0,,86.0,1773.0,25.0,0.035913024097681,4.915296077728272,9.02135181427002,10.27356870001188,,6.5,38.0,,25.0,59.22,,1352.975,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,1.0,30.98,0.99,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,122.001,14.11,40.0,,84.0,1773.0,30.0,0.4955997467041015,4.01268196105957,8.391676902770996,9.314906165391376,,14.0,38.0,,25.0,59.22,,1495.5500000000002,,,0,Gasolina,,,0.0,0.9333333333333332,0.0,2.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,123.000,14.11,34.0,,78.0,1848.0,32.0,0.2298433631658554,4.716577529907227,7.864952564239502,9.173680308630482,,16.5,38.0,,22.0,59.22,,1335.84,,,0,Gasolina,,,0.0,0.8666666666666667,0.0,1.0,30.98,0.99,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,124.000,14.11,38.0,,78.0,1984.0,33.0,-0.1460463106632232,4.6471452713012695,8.22887134552002,9.451540208799653,,16.5,38.0,,24.0,59.22,,1556.3200000000002,,,0,Gasolina,,,0.0,0.9,0.0,2.0,30.98,0.99,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,125.000,14.11,38.0,,86.0,1691.0,34.0,0.0383072271943092,4.6950297355651855,7.570465564727783,8.908238912839382,,9.5,38.0,,24.0,59.22,,1556.3200000000002,,,0,Gasolina,,,0.0,1.0,0.0,2.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,126.000,14.11,35.0,,85.0,1629.0,36.0,-0.2202665507793426,4.900930881500244,10.412383079528809,11.510228592582028,,12.0,38.0,,22.0,59.22,,1359.295,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,1.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,127.000,14.11,35.0,,82.0,1673.0,37.0,0.5219359993934631,4.321534156799316,7.903259754180908,9.02272627302312,,14.0,38.0,,22.0,59.22,,1359.295,,,0,Gasolina,,,0.0,0.9333333333333332,0.0,1.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,128.002,14.11,35.0,,81.0,1723.0,38.0,0.7182605266571045,4.606443881988525,6.756437301635742,8.208816506232681,,14.0,38.0,,22.0,59.22,,1359.295,,,0,Gasolina,,,0.0,0.9,0.0,1.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,129.000,14.11,35.0,,81.0,1769.0,39.0,-0.5817909836769104,4.812345504760742,8.56645393371582,9.842829014280088,,14.0,38.0,,22.0,59.22,,1359.295,,,0,Gasolina,,,0.0,0.9333333333333332,0.0,1.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,130.000,14.11,35.0,,81.0,1819.0,40.0,-0.586579442024231,4.656722068786621,7.6566572189331055,8.980731353067535,,14.0,38.0,,23.0,59.22,,1505.53,,,0,Gasolina,,,0.0,0.9333333333333332,0.0,2.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,131.000,14.11,35.0,,80.0,1878.0,41.0,0.5506663918495178,4.0964789390563965,7.898471355438232,8.914607278277796,,8.0,38.0,,23.0,59.22,,1505.53,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,2.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,132.000,14.11,39.0,,89.0,1440.0,42.0,0.0454898327589035,4.553771495819092,8.334216117858887,9.497266051880285,,8.0,38.0,,24.0,59.22,,1711.2,,,0,Gasolina,,,0.0,1.0,0.0,2.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,133.000,14.11,42.0,,91.0,1463.0,42.0,1.1851298809051514,4.125209331512451,7.50582218170166,8.646343243634059,,6.0,38.0,,26.0,59.22,,1696.8000000000002,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,2.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,134.000,14.11,40.0,,91.0,1493.0,43.0,0.4165911078453064,4.800374507904053,9.284713745117188,10.460547447243805,,5.0,38.0,,26.0,59.22,,1686.145,,,0,Gasolina,,,0.0,1.0,0.0,2.0,30.98,0.99,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,135.000,14.11,39.0,,87.0,1493.0,44.0,0.0311246216297149,4.757278919219971,9.679757118225098,10.785655720685495,,6.5,38.0,,24.0,59.22,,1615.595,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,2.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,136.000,14.11,37.0,,85.0,1549.0,45.0,0.2489969730377197,4.762067317962647,7.594407558441162,8.967402678429142,,10.5,38.0,,23.0,59.22,,1578.09,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,2.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,137.001,14.11,37.0,,85.0,1566.0,46.0,0.5027823448181152,4.455609321594238,8.267178535461426,9.40486498840533,,10.5,38.0,,23.0,59.22,,1578.09,,,0,Gasolina,,,0.0,0.9333333333333332,0.0,2.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,138.000,14.11,37.0,,85.0,1585.0,46.0,1.1635819673538208,4.546588897705078,8.322244644165039,9.55432621992884,,11.0,38.0,,23.0,59.22,,1578.09,,,0,Gasolina,,,0.0,0.9333333333333332,0.0,2.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,139.000,14.11,37.0,,85.0,1593.0,46.0,0.1364694982767105,4.800374507904053,8.736441612243652,9.969334550722904,,11.0,38.0,,23.0,59.22,,1578.09,,,0,Gasolina,,,0.0,0.8666666666666667,0.0,2.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,140.000,14.11,37.0,,85.0,1606.0,47.0,0.181959331035614,4.458003520965576,8.118738174438477,9.263952403600582,,11.0,38.0,,23.0,59.22,,1578.09,,,0,Gasolina,,,0.0,0.9333333333333332,0.0,2.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,141.003,14.11,37.0,,85.0,1606.0,47.0,-1.1540051698684692,5.803544998168945,12.176909446716309,13.538463212321544,,12.0,38.0,,23.0,59.22,,1578.09,,,0,Gasolina,,,0.0,0.9333333333333332,0.0,2.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,142.000,14.11,36.0,,84.0,1618.0,47.0,-4.390965938568115,6.40927791595459,11.010933876037598,13.475907765344823,,11.0,38.0,,22.0,59.22,,1579.4899999999998,,,0,Gasolina,,,0.0,0.9333333333333332,0.0,2.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,143.000,14.11,36.0,,84.0,1611.0,47.0,0.9457096457481384,0.3663128614425659,8.753201484680176,8.811758512233897,,11.0,38.0,,23.0,59.22,,1579.4899999999998,,,0,Gasolina,,,0.0,0.9333333333333332,0.0,2.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,144.000,14.11,36.0,,83.0,1619.0,48.0,0.7829039692878723,0.5554547905921936,9.519346237182615,9.567623604264613,,11.0,38.0,,22.0,59.22,,1603.98,,,0,Gasolina,,,0.0,0.9333333333333332,0.0,2.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,145.000,14.11,36.0,,84.0,1644.0,48.0,0.706289529800415,0.9026140570640564,8.542511940002441,8.619052574442252,,12.5,38.0,,23.0,59.22,,1603.98,,,0,Gasolina,,,0.0,0.8666666666666667,0.0,2.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,146.000,14.11,37.0,,85.0,1657.0,48.0,0.8834604024887085,0.7350199222564697,8.803479194641113,8.87817562899937,,12.0,38.0,,23.0,59.22,,1676.2,,,0,Gasolina,,,0.0,0.9,0.0,2.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,147.000,14.11,37.0,,85.0,1657.0,48.0,1.1420341730117798,0.751779317855835,8.585607528686523,8.693794961449298,,12.0,38.0,,23.0,59.22,,1676.2,,,0,Gasolina,,,0.0,0.9333333333333332,0.0,2.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,148.003,14.11,36.0,,83.0,1666.0,49.0,0.5722141861915588,0.6512228846549988,10.374075889587402,10.410233949498728,,11.0,38.0,,23.0,59.22,,1685.5500000000002,,,0,Gasolina,,,0.0,0.9333333333333332,0.0,2.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,149.000,14.11,37.0,,83.0,1661.0,49.0,0.7565677165985107,0.730231523513794,9.244012832641602,9.303623274712653,,13.5,38.0,,23.0,59.22,,1703.23,,,0,Gasolina,,,0.0,0.9,0.0,2.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,150.000,14.11,37.0,,85.0,1665.0,48.0,0.7781155705451965,0.4884171485900879,10.515334129333496,10.555390424029213,,12.0,38.0,,24.0,59.22,,1727.625,,,0,Gasolina,,,0.0,0.9333333333333332,0.0,2.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,151.000,14.11,37.0,,86.0,1657.0,48.0,0.4572925269603729,0.629675030708313,9.287108421325684,9.319656105724595,,11.0,38.0,,23.0,59.22,,1727.625,,,0,Gasolina,,,0.0,0.9333333333333332,0.0,2.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,152.003,14.11,36.0,,84.0,1626.0,48.0,0.7829039692878723,0.5770025849342346,9.636661529541016,9.6856138702244,,12.5,38.0,,23.0,59.22,,1661.94,,,0,Gasolina,,,0.0,0.9333333333333332,0.0,2.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,153.002,14.11,37.0,,85.0,1610.0,47.0,0.5003881454467773,0.7924807667732239,9.512163162231444,9.558224839724272,,14.0,38.0,,23.0,59.22,,1642.1999999999998,,,0,Gasolina,,,0.0,0.9,0.0,2.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,154.000,14.11,36.0,,83.0,1558.0,45.0,0.5650315880775452,0.7015010714530945,9.287108421325684,9.330688467537309,,13.5,38.0,,22.0,59.22,,1521.99,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,2.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,155.000,14.11,29.0,,73.0,1462.0,43.0,0.1651999205350875,0.3878606855869293,11.001357078552246,11.009431615436846,,13.5,38.0,,19.0,59.22,,1210.32,,,0,Gasolina,,,0.0,0.9,0.0,1.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,156.001,14.11,25.0,,68.0,1870.0,41.0,0.2322375625371933,0.6536170840263367,9.931148529052734,9.955343323265682,,26.0,38.0,,17.0,59.22,,1178.1,,,0,Gasolina,,,0.0,0.8333333333333334,0.0,1.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,157.000,14.11,24.0,,68.0,1890.0,39.0,0.2992752194404602,0.4572925269603729,9.83538055419922,9.8505529163649,,29.0,38.0,,18.0,59.22,,1162.35,,,0,Gasolina,,,0.0,0.7666666666666667,0.0,1.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,158.000,14.11,11.0,,25.0,1752.0,39.0,0.2561795711517334,0.2705447971820831,10.237606048583984,10.24438383046834,,30.0,38.0,,14.0,59.22,,822.5,,,0,Gasolina,,,0.0,0.8333333333333334,0.0,1.0,30.98,0.99,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,159.001,14.11,11.0,,27.0,1752.0,38.0,0.304063618183136,0.0167594123631715,11.602301597595217,11.606297339089924,,-6.0,38.0,,14.0,59.22,,772.24,,,0,Gasolina,,,0.0,0.7333333333333333,0.0,0.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,160.000,14.11,11.0,,27.0,1662.0,36.0,0.1843535304069519,-0.0478840321302413,10.42195987701416,10.423700244289432,,-7.5,38.0,,14.0,59.22,,772.24,,,0,Gasolina,,,0.0,0.7,0.0,0.0,30.98,1.0,17230.0,,-2.34,195.0,0.0,Etanol
,PSEUDO-CRETA,App2Car,161.000,14.11,11.0,,27.0,1589.0,34.0,0.3495534360408783,-0.3998316824436188,11.113883972167969,11.126565953866708,,-7.5,38.0,,13.0,59.22,,650.025,,,0,Gasolina,,,0.0,0.7666666666666667,0.0,0.0,30.98,0.98,17230.0,,-2.34,195.0,0.0,Etanol
