device,VIN,data_collector,elapsed_time_s,voltage_control_module,engine_load,coolant_temperature,intake_manifold_absolut_pressure,rpm,speed,acceleration_x,acceleration_y,acceleration_z,magnitude,fuel_pressure,timing_advance,intake_air_temperature,mass_air_flow,throttle_position,fuel_level,engine_oil_temperature,radar_area,cloud_quantity,teda_time,teda_flag,fuel_model_prediction,air_fuel_ratio,other_info,city_road_label,city_road_prob,coolant_temp,distance_traveled_with_MIL_on,driver_behaviour_label,fuel_model_prediction_prob,fuel_type
,PSEUDO-FASTBACK,App2Car,105.000,,61.0,,,1090.2,50.0,0.2346317619085312,5.477933406829834,7.58483076095581,9.35908457840296,,,,,,,,898.11,,,0,Não identificado,,,0.0,0.7666666666666667,58.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,106.000,,55.0,,,1139.3999999999999,50.0,0.3878606855869293,4.599261283874512,7.58483076095581,8.878811741506432,,,,,,,,922.6699999999998,,,0,Não identificado,,,0.0,0.8666666666666667,58.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,107.001,,59.0,,,1097.3999999999999,50.0,-0.119710087776184,5.2480902671813965,7.766790390014648,9.374423444672392,,,,,,,,977.985,,,0,Não identificado,,,0.0,0.7666666666666667,58.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,108.000,,58.0,,,1098.6,50.0,0.3232172429561615,5.497087001800537,10.62546730041504,11.967580801636473,,,,,,,,971.49,,,0,Não identificado,,,0.0,0.7333333333333333,58.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,109.000,,58.0,,,1096.2,50.0,-0.1699883192777633,4.977545261383057,7.8314337730407715,9.280959422351302,,,,,,,,971.49,,,0,Não identificado,,,0.0,0.6666666666666666,58.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,110.005,,57.0,,,1102.2,50.0,-0.1604115068912506,4.876988887786865,7.893682956695557,9.280139173739023,,,,,,,,977.445,,,0,Não identificado,,,0.0,0.6666666666666666,58.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,111.000,,57.0,,,1099.2,50.0,-0.059855043888092,5.140350818634033,8.884882926940918,10.26488839639071,,,,,,,,977.445,,,0,Não identificado,,,0.0,0.6666666666666666,58.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,111.999,,59.0,,,1039.2,50.0,0.3208230137825012,4.398148536682129,7.94635534286499,9.087970135952837,,,,,,,,1035.08,,,0,Não identificado,,,0.0,0.7,58.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,112.999,,57.0,,,993.5999999999999,50.0,0.7110779285430908,3.9025487899780273,7.73087739944458,8.689187778144923,,,,,,,,965.585,,,0,Não identificado,,,0.0,0.7666666666666667,58.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,114.003,,59.0,,,1000.1999999999999,50.0,1.1252747774124146,4.333505153656006,9.227252960205078,10.256105861049656,,,,,,,,960.48,,,0,Não identificado,,,0.0,0.7333333333333333,58.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,115.000,,61.0,,,1000.8,50.0,0.8595184087753296,4.853046894073486,9.275136947631836,10.503285269306229,,,,,,,,992.46,,,0,Não identificado,,,0.0,0.7,58.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,116.000,,58.0,,,978.0,50.0,0.9289502501487732,4.314351558685303,8.307879447937012,9.407307737107145,,,,,,,,953.55,,,0,Não identificado,,,0.0,0.7333333333333333,58.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,117.000,,56.0,,,983.4,50.0,0.7374141216278076,4.34068775177002,8.540117263793945,9.608275215900813,,,,,,,,958.815,,,0,Não identificado,,,0.0,0.7666666666666667,58.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,118.002,,57.0,,,979.1999999999999,50.0,0.667982280254364,4.000710964202881,10.287884712219238,11.058592152608815,,,,,,,,954.72,,,0,Não identificado,,,0.0,0.7,58.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,119.001,,56.0,,,905.4,50.0,0.5171475410461426,4.182670593261719,9.586383819580078,10.47191145910111,,,,,,,,915.525,,,0,Não identificado,,,0.0,0.7333333333333333,58.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,120.000,,48.0,,,931.1999999999999,50.0,0.950498104095459,3.7421371936798096,9.56483554840088,10.314703897357598,,,,,,,,822.405,,,0,Não identificado,,,0.0,0.8,71.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,121.000,,45.0,,,937.8,50.0,0.0790086537599563,3.823540210723877,8.616731643676758,9.427288386886852,,,,,,,,814.8,,,0,Não identificado,,,0.0,0.8,71.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,122.002,,46.0,,,925.8,50.0,0.2106897532939911,3.852270603179932,10.031704902648926,10.747998987071863,,,,,,,,833.53,,,0,Não identificado,,,0.0,0.8,71.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,123.000,,46.0,,,925.1999999999999,50.0,0.9074024558067322,5.57370138168335,8.482656478881836,10.190436067592934,,,,,,,,823.365,,,0,Não identificado,,,0.0,0.7666666666666667,71.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,124.000,,45.0,,,926.4,50.0,0.2154781520366668,5.288791656494141,9.402029991149902,10.7896207521066,,,,,,,,817.26,,,0,Não identificado,,,0.0,0.8,71.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,125.001,,45.0,,,923.4,50.0,1.4508862495422363,5.796362400054932,8.11634349822998,10.07858719082895,,,,,,,,817.26,,,0,Não identificado,,,0.0,0.8,71.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,126.000,,44.0,,,925.8,50.0,2.8658595085144043,4.285621166229248,8.540117263793945,9.975635437521058,,,,,,,,800.2800000000001,,,0,Não identificado,,,0.0,0.7666666666666667,71.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,126.999,,44.0,,,921.5999999999999,50.0,0.9576807022094728,4.326322555541992,8.556877136230469,9.636097005869107,,,,,,,,800.2800000000001,,,0,Não identificado,,,0.0,0.7666666666666667,71.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,128.000,,44.0,,,916.8,50.0,0.9600749015808104,4.683058738708496,7.884106159210205,9.220190502182463,,,,,,,,800.2800000000001,,,0,Não identificado,,,0.0,0.7666666666666667,71.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,129.000,,47.0,,,914.4,50.0,1.1276689767837524,4.491522312164307,9.636661529541016,10.691616128387986,,,,,,,,794.04,,,0,Não identificado,,,0.0,0.8,71.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,130.000,,47.0,,,910.8,50.0,1.623268723487854,4.367023944854736,8.106766700744629,9.35016394636428,,,,,,,,794.04,,,0,Não identificado,,,0.0,0.7666666666666667,71.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,131.001,,47.0,,,913.1999999999999,50.0,1.0654197931289673,5.444414615631104,6.746860504150391,8.734809471588548,,,,,,,,794.04,,,0,Não identificado,,,0.0,0.7666666666666667,71.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,131.999,,42.0,,,919.8,50.0,-0.2753331959247589,4.76924991607666,7.589619159698486,8.967935778095075,,,,,,,,716.75,,,0,Não identificado,,,0.0,0.7666666666666667,71.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,132.999,,20.0,,,919.1999999999999,50.0,0.5099649429321289,4.5825018882751465,6.552929878234863,8.012507584278984,,,,,,,,551.16,,,0,Não identificado,,,0.0,0.6666666666666666,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,133.999,,23.0,,,897.0,50.0,0.2609679996967315,3.471592426300049,8.078036308288574,8.796290631239856,,,,,,,,549.325,,,0,Não identificado,,,0.0,0.7,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,134.999,,21.0,,,908.4,50.0,-0.1867477297782898,3.7876269817352295,10.80503273010254,11.451188810159982,,,,,,,,514.76,,,0,Não identificado,,,0.0,0.7333333333333333,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,135.999,,22.0,,,898.8,50.0,1.7764976024627686,3.404554843902588,7.812280178070068,8.70509385344943,,,,,,,,471.87,,,0,Não identificado,,,0.0,0.7,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,137.000,,24.0,,,910.1999999999999,50.0,0.9145850539207458,3.3494882583618164,8.916007041931152,9.568213991415783,,,,,,,,439.93,,,0,Não identificado,,,0.0,0.8333333333333334,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,138.003,,31.0,,,883.1999999999999,50.0,1.3479355573654177,4.441244125366211,9.86889934539795,10.905812850838124,,,,,,,,434.24,,,0,Não identificado,,,0.0,0.9,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,139.000,,36.0,,,685.1999999999999,50.0,2.58813214302063,4.472368717193604,9.093177795410156,10.458794976057654,,,,,,,,393.9,,,0,Não identificado,,,0.0,0.8333333333333334,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,140.000,,33.0,,,999.5999999999999,50.0,1.4077905416488647,4.359841346740723,9.658209800720217,10.689766476992562,,,,,,,,314.16,,,0,Não identificado,,,0.0,0.9,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,141.000,,29.0,,,1051.2,50.0,1.4437036514282229,5.746084213256836,7.603984832763672,9.639623921911404,,,,,,,,453.69999999999993,,,0,Não identificado,,,0.0,0.8666666666666667,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,142.001,,42.0,,,967.8,50.0,1.2497732639312744,5.576095581054688,8.118738174438477,9.92817630208991,,,,,,,,563.47,,,0,Não identificado,,,0.0,0.8666666666666667,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,142.999,,48.0,,,906.6,50.0,1.4437036514282229,5.130774021148682,6.885724067687988,8.70760117515605,,,,,,,,593.625,,,0,Não identificado,,,0.0,0.8666666666666667,71.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,144.001,,42.0,,,914.4,50.0,-0.5674257874488831,5.307945251464844,8.389283180236816,9.943657631627032,,,,,,,,532.7,,,0,Não identificado,,,0.0,0.8666666666666667,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,144.999,,29.0,,,905.4,50.0,-0.9768342971801758,4.865017890930176,9.011775016784668,10.28759900445009,,,,,,,,439.93,,,0,Não identificado,,,0.0,0.8333333333333334,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,145.999,,28.0,,,919.1999999999999,50.0,1.2761094570159912,5.023035049438477,10.199298858642578,11.44049971207905,,,,,,,,431.775,,,0,Não identificado,,,0.0,0.8666666666666667,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,146.999,,29.0,,,915.6,50.0,0.7541735172271729,4.632780075073242,8.2312650680542,9.475502811917252,,,,,,,,452.825,,,0,Não identificado,,,0.0,0.8666666666666667,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,148.000,,32.0,,,918.0,50.0,0.2873041927814483,4.790797710418701,8.951920509338379,10.157320867574086,,,,,,,,481.9500000000001,,,0,Não identificado,,,0.0,0.9,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,149.001,,32.0,,,915.0,50.0,-0.0407014302909374,4.6255974769592285,8.822632789611816,9.961759782569189,,,,,,,,483.525,,,0,Não identificado,,,0.0,0.9,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,150.000,,33.0,,,910.8,50.0,-0.7158663272857666,4.81473970413208,9.011775016784668,10.24237628532714,,,,,,,,493.35,,,0,Não identificado,,,0.0,0.9,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,151.000,,32.0,,,913.8,50.0,-0.9481038451194764,5.74129581451416,8.001421928405762,9.893640958073057,,,,,,,,487.36,,,0,Não identificado,,,0.0,0.9,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,152.000,,31.0,,,918.6,50.0,-1.6950948238372805,5.966350555419922,7.953537940979004,10.086101882816378,,,,,,,,482.58,,,0,Não identificado,,,0.0,0.9,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,153.000,,28.0,,,912.6,50.0,-0.9169792532920836,4.8267107009887695,7.63989782333374,9.083282770727068,,,,,,,,458.415,,,0,Não identificado,,,0.0,0.8666666666666667,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,154.001,,24.0,,,911.4,50.0,1.656787633895874,3.9815573692321777,8.671798706054688,9.684928350104046,,,,,,,,432.915,,,0,Não identificado,,,0.0,0.8333333333333334,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,155.000,,24.0,,,899.4,50.0,2.365471363067627,2.96162748336792,8.183381080627441,9.018559642786888,,,,,,,,426.44,,,0,Não identificado,,,0.0,0.8333333333333334,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,156.000,,26.0,,,905.4,50.0,0.5123591423034668,5.020640850067139,9.763554573059082,10.990739025978542,,,,,,,,430.065,,,0,Não identificado,,,0.0,0.8666666666666667,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,156.999,,23.0,,,933.5999999999999,50.0,2.1499931812286377,3.825934410095215,8.868123054504395,9.894637502178268,,,,,,,,412.34,,,0,Não identificado,,,0.0,0.8,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,158.002,,26.0,,,921.0,50.0,1.256955862045288,4.611232280731201,8.157045364379883,9.454141434447594,,,,,,,,422.125,,,0,Não identificado,,,0.0,0.8666666666666667,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,159.000,,27.0,,,918.6,50.0,0.2250549644231796,5.037400245666504,8.463502883911133,9.851747664146933,,,,,,,,430.08,,,0,Não identificado,,,0.0,0.8666666666666667,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,160.000,,23.0,,,901.8,50.0,-0.071826048195362,4.613626480102539,7.778761386871338,9.0443262321183,,,,,,,,402.8,,,0,Não identificado,,,0.0,0.8333333333333334,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,161.000,,27.0,,,706.1999999999999,50.0,0.0430956296622753,3.8091750144958496,8.190564155578613,9.033106481770524,,,,,,,,405.44000000000005,,,0,Não identificado,,,0.0,0.8,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,161.999,,38.0,,,722.4,50.0,-0.730231523513794,3.227383852005005,8.937555313110352,9.530432287206231,,,,,,,,373.24,,,0,Não identificado,,,0.0,0.8333333333333334,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,163.000,,34.0,,,669.0,50.0,0.1891419291496276,3.821146011352539,7.340622425079346,8.277781653137248,,,,,,,,278.75,,,0,Não identificado,,,0.0,0.8,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,164.000,,43.0,,,709.8,50.0,0.3088520169258117,4.189853191375732,11.219228744506836,11.980039772688944,,,,,,,,331.24,,,0,Não identificado,,,0.0,0.8,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,164.999,,42.0,,,1089.0,50.0,1.5466543436050415,4.620809078216553,8.853757858276367,10.106089471645864,,,,,,,,517.275,,,0,Não identificado,,,0.0,0.8333333333333334,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,166.000,,42.0,,,1161.6,50.0,0.7805097699165344,4.862623691558838,8.899248123168945,10.17108262793939,,,,,,,,517.275,,,0,Não identificado,,,0.0,0.8333333333333334,71.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,167.000,,47.0,,,1095.6,50.0,1.139639973640442,4.079719543457031,10.20887565612793,11.052783947271651,,,,,,,,651.9100000000001,,,0,Não identificado,,,0.0,0.8666666666666667,71.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,168.000,,59.0,,,1012.8,50.0,0.8188169598579407,4.750096321105957,9.023746490478516,10.230438749044865,,,,,,,,756.9599999999999,,,0,Não identificado,,,0.0,0.8333333333333334,71.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,169.000,,62.0,,,1016.4,50.0,0.1795651316642761,5.123591423034668,8.463502883911133,9.89516618216572,,,,,,,,734.28,,,0,Não identificado,,,0.0,0.8333333333333334,71.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,170.000,,59.0,,,1025.3999999999999,50.0,0.8379706144332886,4.393360137939453,7.94635534286499,9.118572875585745,,,,,,,,758.28,,,0,Não identificado,,,0.0,0.8333333333333334,71.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,171.000,,61.0,,,1033.2,50.0,0.4668693244457245,5.4252610206604,9.078812599182127,10.586607687048469,,,,,,,,807.9300000000001,,,0,Não identificado,,,0.0,0.8,71.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,172.001,,61.0,,,1030.8,50.0,-0.4405331015586853,5.219359874725342,8.341399192810059,9.849605444345176,,,,,,,,816.05,,,0,Não identificado,,,0.0,0.8,71.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,173.000,,60.0,,,1040.3999999999999,50.0,0.2202665507793426,4.797980308532715,9.308655738830566,10.474741240647578,,,,,,,,821.76,,,0,Não identificado,,,0.0,0.8,71.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,174.000,,60.0,,,1050.6,50.0,0.119710087776184,5.008669853210449,8.954314231872559,10.26064557260848,,,,,,,,821.76,,,0,Não identificado,,,0.0,0.8666666666666667,71.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,175.000,,59.0,,,1052.3999999999999,50.0,-0.2657563984394073,5.173870086669922,8.468291282653809,9.92731158899124,,,,,,,,869.22,,,0,Não identificado,,,0.0,0.7666666666666667,71.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,176.000,,58.0,,,1057.2,50.0,0.7015010714530945,4.156333923339844,8.188169479370117,9.209415554661636,,,,,,,,868.7250000000001,,,0,Não identificado,,,0.0,0.8,71.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,177.001,,58.0,,,1061.3999999999999,50.0,0.0,4.788403511047363,8.78193187713623,10.00255645718994,,,,,,,,868.7250000000001,,,0,Não identificado,,,0.0,0.7666666666666667,71.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,178.000,,58.0,,,1056.6,50.0,0.6129156351089478,3.9671921730041504,8.506598472595215,9.406194601817765,,,,,,,,868.7250000000001,,,0,Não identificado,,,0.0,0.7666666666666667,71.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,179.000,,57.0,,,1041.0,50.0,2.5546131134033203,5.420472621917725,7.967903137207031,9.969706716250256,,,,,,,,884.8500000000001,,,0,Não identificado,,,0.0,0.8,71.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,180.000,,58.0,,,942.0,50.0,2.473210334777832,4.4508209228515625,6.332663536071777,8.125835569862229,,,,,,,,867.8800000000001,,,0,Não identificado,,,0.0,0.8,77.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,181.000,,55.0,,,914.4,50.0,0.1077390760183334,5.276820659637451,7.292738437652588,9.002248491487748,,,,,,,,788.465,,,0,Não identificado,,,0.0,0.8333333333333334,77.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,182.000,,24.0,,,919.1999999999999,50.0,1.1971008777618408,4.309563159942627,7.029376029968262,8.331717260671128,,,,,,,,558.3299999999999,,,0,Não identificado,,,0.0,0.7,77.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,183.000,,23.0,,,905.4,50.0,1.273715257644653,3.529053211212158,8.822632789611816,9.587252811178873,,,,,,,,550.785,,,0,Não identificado,,,0.0,0.7,77.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,184.000,,23.0,,,904.1999999999999,50.0,0.4788403511047363,3.069366693496704,8.288725852966309,8.851738600220019,,,,,,,,542.52,,,0,Não identificado,,,0.0,0.7666666666666667,77.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,185.004,,24.0,,,916.1999999999999,50.0,1.4676456451416016,2.8443117141723637,8.125920295715332,8.733537285624857,,,,,,,,542.085,,,0,Não identificado,,,0.0,0.7666666666666667,77.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,185.999,,24.0,,,896.4,50.0,0.8786720037460327,2.8395233154296875,10.584765434265137,10.994190122398734,,,,,,,,542.085,,,0,Não identificado,,,0.0,0.7333333333333333,77.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,187.000,,24.0,,,917.4,50.0,0.1604115068912506,2.9951462745666504,9.215282440185549,9.6911332417827,,,,,,,,542.085,,,0,Não identificado,,,0.0,0.7333333333333333,77.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,187.999,,25.0,,,897.0,50.0,0.4022258818149566,3.529053211212158,9.80904483795166,10.432322984863667,,,,,,,,453.6,,,0,Não identificado,,,0.0,0.8666666666666667,77.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,189.001,,28.0,,,892.8,50.0,-0.0167594123631715,3.634398221969605,9.725247383117676,10.382175493440466,,,,,,,,409.2000000000001,,,0,Não identificado,,,0.0,0.8666666666666667,77.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,189.999,,38.0,,,697.8,50.0,0.8595184087753296,3.339911460876465,10.098742485046388,10.67138136516536,,,,,,,,391.53,,,0,Não identificado,,,0.0,0.8,77.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,191.000,,35.0,,,666.6,50.0,0.4357447028160095,4.833893299102783,9.69651699066162,10.84337768517414,,,,,,,,297.44,,,0,Não identificado,,,0.0,0.8,77.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,192.000,,27.0,,,998.4,50.0,0.6823474764823914,4.790797710418701,7.522581577301025,8.944639420790741,,,,,,,,368.5,,,0,Não identificado,,,0.0,0.8666666666666667,77.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,193.000,,40.0,,,1023.5999999999999,50.0,0.9289502501487732,5.408501625061035,6.962338447570801,8.865043432158801,,,,,,,,517.725,,,0,Não identificado,,,0.0,0.8666666666666667,77.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,194.000,,50.0,,,936.5999999999999,50.0,0.8164227604866028,5.3342814445495605,7.6997528076171875,9.402515511921004,,,,,,,,587.285,,,0,Não identificado,,,0.0,0.9,77.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,195.000,,52.0,,,903.0,50.0,0.2513911724090576,5.125985622406006,7.27837324142456,8.905820746240256,,,,,,,,591.745,,,0,Não identificado,,,0.0,0.9,77.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,196.000,,48.0,,,911.4,50.0,1.5179238319396973,4.910507678985596,9.301473617553713,10.627068734274504,,,,,,,,571.875,,,0,Não identificado,,,0.0,0.8666666666666667,77.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,196.999,,34.0,,,918.0,50.0,0.4740519225597381,4.730942726135254,7.544129371643066,8.917422961783425,,,,,,,,489.6,,,0,Não identificado,,,0.0,0.9,77.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,198.000,,27.0,,,898.8,50.0,0.7709329724311829,4.716577529907227,8.14028549194336,9.43952801436337,,,,,,,,419.44000000000005,,,0,Não identificado,,,0.0,0.8666666666666667,77.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,199.001,,27.0,,,918.6,50.0,0.6129156351089478,4.604049682617188,9.342175483703612,10.433081128031224,,,,,,,,436.335,,,0,Não identificado,,,0.0,0.8666666666666667,77.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,199.999,,42.0,,,765.0,50.0,-0.1915361285209655,3.3303346633911133,8.157045364379883,8.8127864001838,,,,,,,,505.05,,,0,Não identificado,,,0.0,0.8666666666666667,77.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,201.000,,38.0,,,680.4,50.0,0.8978256583213806,3.6822822093963614,4.941632270812988,6.227762253194762,,,,,,,,343.08500000000004,,,0,Não identificado,,,0.0,0.8,77.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,202.000,,39.0,,,1042.2,50.0,1.9297266006469729,5.0685248374938965,5.803544998168945,7.943231290055001,,,,,,,,306.35,,,0,Não identificado,,,0.0,0.8333333333333334,77.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,203.000,,42.0,,,1139.3999999999999,50.0,0.569819986820221,6.995857238769531,5.750872611999512,9.074097702916248,,,,,,,,533.31,,,0,Não identificado,,,0.0,0.8666666666666667,77.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,204.000,,57.0,,,1125.6,50.0,0.8762778043746948,6.560112476348877,6.833051681518555,9.512808931913408,,,,,,,,694.1200000000001,,,0,Não identificado,,,0.0,0.8,77.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,205.000,,64.0,,,1112.3999999999999,50.0,1.45806884765625,6.138733386993408,8.04930591583252,10.22747955694606,,,,,,,,778.68,,,0,Não identificado,,,0.0,0.8,77.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,206.000,,64.0,,,1099.2,50.0,0.7038952708244324,6.418854713439941,6.658275127410889,9.275224636462324,,,,,,,,796.9200000000001,,,0,Não identificado,,,0.0,0.8,77.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,207.000,,62.0,,,1117.2,50.0,1.259350061416626,5.999869346618652,7.053318023681641,9.345249589865242,,,,,,,,809.535,,,0,Não identificado,,,0.0,0.8333333333333334,77.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,208.000,,63.0,,,1113.6,50.0,0.8307880163192749,6.627150535583496,7.364564418792725,9.942139710740951,,,,,,,,843.3,,,0,Não identificado,,,0.0,0.8,77.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,209.000,,66.0,,,1085.3999999999999,50.0,1.2976573705673218,5.4659624099731445,8.329427719116211,10.04689135238401,,,,,,,,876.48,,,0,Não identificado,,,0.0,0.8,77.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,210.001,,66.0,,,1035.6,50.0,0.9576807022094728,6.14831018447876,7.338228225708008,9.621250643472884,,,,,,,,855.055,,,0,Não identificado,,,0.0,0.8,77.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,211.001,,65.0,,,1011.0,50.0,1.7884687185287476,6.157886981964111,4.865017890930176,8.049011834931642,,,,,,,,819.28,,,0,Não identificado,,,0.0,0.8666666666666667,77.0,0.0,1.0,,Gasolina
